unnamed:0,url,date,content,id,user,replycount,retweetcount,likecount,quotecount,conversationid,lang,source,coordinates
135,https://twitter.com/KingJames/status/1610871360733196289,2023-01-05 05:30:35+00:00,Man that’s a CHARGE!!!! 🤦🏾‍♂️,1610871360733196289,https://twitter.com/KingJames,484,1064,22246,174,1610871360733196289,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
136,https://twitter.com/KingJames/status/1610148358076731399,2023-01-03 05:37:38+00:00,KLAY!!!!!!!!! 🫡,1610148358076731399,https://twitter.com/KingJames,673,4511,81017,443,1610148358076731399,de,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
137,https://twitter.com/KingJames/status/1610123473786912768,2023-01-03 03:58:45+00:00,🕷️ you're INSANE!!!!! 👏🏾👏🏾👏🏾👏🏾,1610123473786912768,https://twitter.com/KingJames,740,3731,91713,320,1610123473786912768,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
138,https://twitter.com/KingJames/status/1610117470186004480,2023-01-03 03:34:54+00:00,Praying for you kid!!!🙏🏾🙏🏾🙏🏾🙏🏾,1610117470186004480,https://twitter.com/KingJames,891,11490,137742,321,1610117470186004480,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
139,https://twitter.com/KingJames/status/1609641451272429574,2023-01-01 20:03:22+00:00,Yessir D Watson!! Another one. That boy getting his rhythm back! #Browns,1609641451272429574,https://twitter.com/KingJames,7820,2423,32676,7851,1609641451272429574,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
140,https://twitter.com/KingJames/status/1609414373352644608,2023-01-01 05:01:02+00:00,WTF was that!!!!!!,1609414373352644608,https://twitter.com/KingJames,3503,4640,87178,1739,1609414373352644608,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
141,https://twitter.com/KingJames/status/1609411747542335488,2023-01-01 04:50:36+00:00,No 18 hurts right now! 🤦🏾‍♂️,1609411747542335488,https://twitter.com/KingJames,231,383,16987,44,1609411747542335488,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
142,https://twitter.com/KingJames/status/1609383027804602368,2023-01-01 02:56:29+00:00,Beautiful textbook drive CJ!!! TD,1609383027804602368,https://twitter.com/KingJames,213,395,11940,33,1609383027804602368,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
143,https://twitter.com/KingJames/status/1609372289803468805,2023-01-01 02:13:49+00:00,1️⃣8️⃣ THAT IS ALL!! 🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️,1609372289803468805,https://twitter.com/KingJames,387,1010,24466,88,1609372289803468805,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
144,https://twitter.com/KingJames/status/1609362636977618946,2023-01-01 01:35:27+00:00,🗣️🗣️🗣️🗣️🗣️🗣️🗣️ Let’s go!!! The Best WR in the country! Who cares about your votes!! #18 hit ‘em with “The Silencer” 🤫,1609362636977618946,https://twitter.com/KingJames,760,1628,25256,279,1609362636977618946,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
145,https://twitter.com/KingJames/status/1608518906901037056,2022-12-29 17:42:46+00:00,🕊️🕊️🕊️🕊️🕊️🕊️🕊️. Rest in Paradise Jeff! You’ll be missed! My condolences goes out to your loved ones,1608518906901037056,https://twitter.com/KingJames,355,430,13460,16,1608518906901037056,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
146,https://twitter.com/KingJames/status/1607833692914819072,2022-12-27 20:19:59+00:00,@KDTrey5 🤣🤣🤣🤣🤣! FACTS,1607833692914819072,https://twitter.com/KingJames,335,1170,71925,77,1607771671364272130,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
147,https://twitter.com/KingJames/status/1607067295947309057,2022-12-25 17:34:35+00:00,Merry Christmas to everyone! Enjoy 🙏🏾👑,1607067295947309057,https://twitter.com/KingJames,2402,5682,101909,451,1607067295947309057,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
148,https://twitter.com/KingJames/status/1606092760879992834,2022-12-23 01:02:08+00:00,"Fate whispers to the Warrior, You cannot survive the Storm.”  The Warrior whispered back, “I am the Storm….”",1606092760879992834,https://twitter.com/KingJames,2697,5480,48435,1724,1606092760879992834,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
149,https://twitter.com/KingJames/status/1606007544907853824,2022-12-22 19:23:31+00:00,"Congrats to my brother @DwyaneWade on being on the eligible candidate HOF list!! I mean he ain't no candidate, he's IN!!!!! Hahaha! 🫡🙏🏾",1606007544907853824,https://twitter.com/KingJames,432,2758,58013,140,1606007544907853824,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
150,https://twitter.com/KingJames/status/1605474709310562304,2022-12-21 08:06:13+00:00,Man I love y'all! 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣👏🏾👏🏾👏🏾,1605474709310562304,https://twitter.com/KingJames,240,568,14100,10,1605474709310562304,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
151,https://twitter.com/KingJames/status/1605473888397205509,2022-12-21 08:02:57+00:00,My 🙅🏾‍♂️ brother need to cut it out!! Sheesh JG!!!!!,1605473888397205509,https://twitter.com/KingJames,191,463,12631,31,1605473888397205509,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
152,https://twitter.com/KingJames/status/1605285990343774208,2022-12-20 19:36:19+00:00,Season 5 finale of #TheShop!!! Enjoyed everyone we had in the seat this year. Can’t wait till Season 6!! 😁🙏🏾👑💈 @uninterrupted https://t.co/SxbiNid5gT,1605285990343774208,https://twitter.com/KingJames,128,175,3309,13,1605285990343774208,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
153,https://twitter.com/KingJames/status/1604917998602530817,2022-12-19 19:14:03+00:00,Strive for Greatness 💪🏾👑 @Usman84kg #CROfam @cryptocom,1604917998602530817,https://twitter.com/KingJames,243,473,3944,37,1604917998602530817,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
154,https://twitter.com/KingJames/status/1604646365086482433,2022-12-19 01:14:40+00:00,Ab-Herbert-Soul is so COLD MAN!!!!!!!!!🔥🔥🔥🔥🔥 project G 🫡,1604646365086482433,https://twitter.com/KingJames,266,1355,15270,220,1604646365086482433,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
155,https://twitter.com/KingJames/status/1604557423582228480,2022-12-18 19:21:15+00:00,WHOA!!!!! 🤯🤯🤯🤯🔥🔥🔥🔥🔥,1604557423582228480,https://twitter.com/KingJames,152,301,7343,17,1604557423582228480,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
156,https://twitter.com/KingJames/status/1604556302239223809,2022-12-18 19:16:48+00:00,@CuffsTheLegend FACTS!!!! 🤦🏾‍♂️,1604556302239223809,https://twitter.com/KingJames,22,20,302,10,1604554013202350080,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
157,https://twitter.com/KingJames/status/1604556216889327617,2022-12-18 19:16:27+00:00,MESSI 🫡🐐👏🏾👏🏾,1604556216889327617,https://twitter.com/KingJames,3290,76635,716913,3255,1604556216889327617,fr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
158,https://twitter.com/KingJames/status/1604518109901004800,2022-12-18 16:45:02+00:00,WOW!!!!!!!! MBAPPE 🔥🔥🔥🔥,1604518109901004800,https://twitter.com/KingJames,2523,28922,334526,2212,1604518109901004800,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
159,https://twitter.com/KingJames/status/1604513755336822784,2022-12-18 16:27:44+00:00,Two of the greatest ever!! Let’s go 🔥⚽️🏆 @FIFAWorldCup @cryptocom https://t.co/ZaTHm3LVGx,1604513755336822784,https://twitter.com/KingJames,963,1929,39587,1645,1604513755336822784,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
160,https://twitter.com/KingJames/status/1604325113922404352,2022-12-18 03:58:08+00:00,Book going NUTSO right now!!! Sheesh,1604325113922404352,https://twitter.com/KingJames,521,1578,25654,384,1604325113922404352,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
161,https://twitter.com/KingJames/status/1603567424199987201,2022-12-16 01:47:21+00:00,Can’t miss. 😉💧👑 @LIFEWTR #LifeWTRpartner https://t.co/BRF0FS1sFk,1603567424199987201,https://twitter.com/KingJames,283,353,5582,34,1603567424199987201,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
162,https://twitter.com/KingJames/status/1602554175262334976,2022-12-13 06:41:04+00:00,AYO what's wrong with you! 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1602554175262334976,https://twitter.com/KingJames,375,4275,49556,99,1602554175262334976,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
163,https://twitter.com/KingJames/status/1602553119098818560,2022-12-13 06:36:52+00:00,♾️,1602553119098818560,https://twitter.com/KingJames,182,1007,21782,12,1602553119098818560,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
164,https://twitter.com/KingJames/status/1602553010646761472,2022-12-13 06:36:26+00:00,FAMILY!!! 🤎,1602553010646761472,https://twitter.com/KingJames,256,2241,42986,54,1602553010646761472,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
165,https://twitter.com/KingJames/status/1602364959756881950,2022-12-12 18:09:11+00:00,Here’s to all the fathers that didn't have the blueprint but figured it out along the way!! 🤎🙏🏾👑 https://t.co/ZCfaW58t7F,1602364959756881950,https://twitter.com/KingJames,561,5744,39961,752,1602364959756881950,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
166,https://twitter.com/KingJames/status/1601946448098168833,2022-12-11 14:26:10+00:00,@Lakers 💪🏾👑 https://t.co/FUhMRnoWnz,1601946448098168833,https://twitter.com/KingJames,160,516,8905,65,1601392119574237184,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
167,https://twitter.com/KingJames/status/1601625123559469056,2022-12-10 17:09:20+00:00,You had a huge impact on me and my family and I’m so appreciative of you. A great person and journalist. Rest In Paradise Grant Wahl. 🙏🏾🤎👑,1601625123559469056,https://twitter.com/KingJames,442,4131,56393,52,1601625123559469056,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
168,https://twitter.com/KingJames/status/1600628884906680321,2022-12-07 23:10:39+00:00,@RicFlairNatrBoy ALL LOVE Nature Boy!!!! You're such a LEGEND MAN!!! Continue of blessings sent to you and the family!! 🙏🏾✊🏾🤎👑,1600628884906680321,https://twitter.com/KingJames,97,458,12034,10,1600301630708060160,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
169,https://twitter.com/KingJames/status/1600610885021605894,2022-12-07 21:59:07+00:00,Happy Bday Larry Legend!!!!!! ♾️ GOATED!! BIG 33 🍀,1600610885021605894,https://twitter.com/KingJames,477,1306,27531,82,1600610885021605894,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
170,https://twitter.com/KingJames/status/1599979347208609792,2022-12-06 04:09:37+00:00,TB12 https://t.co/aKcYaMqyyg,1599979347208609792,https://twitter.com/KingJames,510,2262,20660,143,1599979347208609792,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
171,https://twitter.com/KingJames/status/1598815769504120834,2022-12-02 23:05:58+00:00,@CoachMcGuff Very welcome Coach!! Best of luck to you and your hard working ladies this year and beyond! Always got my support!! O-H.. #GoBucks🌰,1598815769504120834,https://twitter.com/KingJames,63,122,4461,9,1598794495654404098,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
172,https://twitter.com/KingJames/status/1598345405720592384,2022-12-01 15:56:55+00:00,Let’s Goooooooooooooo!!! 👑💪🏾⚽️ @FortniteGame #BoundByBattle #EpicPartner https://t.co/m2pHiwdY9x,1598345405720592384,https://twitter.com/KingJames,550,303,4452,81,1598345405720592384,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
173,https://twitter.com/KingJames/status/1598225945328250881,2022-12-01 08:02:13+00:00,@D19J 🤣🤣🤣🤣🤣🤣🤣,1598225945328250881,https://twitter.com/KingJames,59,23,971,4,1598218892161482752,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
174,https://twitter.com/KingJames/status/1598197194095742976,2022-12-01 06:07:58+00:00,H.I.M. That's all,1598197194095742976,https://twitter.com/KingJames,593,1469,24709,78,1598197194095742976,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
175,https://twitter.com/KingJames/status/1598080798313574400,2022-11-30 22:25:27+00:00,"Man I watch NFL Live almost every day cause I simply love football but I watch it even more when @mspears96 on there! Dude IQ of the sport is dope, funny as hell and you can tell he just being himself! He Don't be hating, just be speaking the game and its facts",1598080798313574400,https://twitter.com/KingJames,863,690,14511,205,1598080798313574400,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
176,https://twitter.com/KingJames/status/1597703228996878336,2022-11-29 21:25:08+00:00,@USMNT CONGRATS MEN on advancing!! Keep going!! 👏🏾👏🏾👏🏾👏🏾 🇺🇸,1597703228996878336,https://twitter.com/KingJames,125,684,9262,77,1597703228996878336,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
177,https://twitter.com/KingJames/status/1597422211060465665,2022-11-29 02:48:28+00:00,KD NOT NICE!!! 🤣🤣🤣🤣🤣🤣. SHEESH,1597422211060465665,https://twitter.com/KingJames,898,1606,30412,345,1597422211060465665,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
178,https://twitter.com/KingJames/status/1597382312483700738,2022-11-29 00:09:55+00:00,"""You cats was never them dudes! LIKE NOT EVER! Not even when you was 2-  @CurrenSy_Spitta 😤😤😤 PREACH 🗣️🗣️🗣️",1597382312483700738,https://twitter.com/KingJames,244,519,4572,199,1597382312483700738,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
179,https://twitter.com/KingJames/status/1597349646375845888,2022-11-28 22:00:07+00:00,WOW!! Let’s Go!!! 😤💪🏾🪓 @PlayStation @SonySantaMonica https://t.co/HkQevE5lXY,1597349646375845888,https://twitter.com/KingJames,531,2320,34640,287,1597349646375845888,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
180,https://twitter.com/KingJames/status/1597274895792017408,2022-11-28 17:03:05+00:00,Welcome to the family @swipathefox!!! #KlutchGene,1597274895792017408,https://twitter.com/KingJames,230,468,8921,64,1597274895792017408,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
181,https://twitter.com/KingJames/status/1597264093282701317,2022-11-28 16:20:10+00:00,Just a thought 💭,1597264093282701317,https://twitter.com/KingJames,1023,908,26634,241,1597264093282701317,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
182,https://twitter.com/KingJames/status/1597262487745069058,2022-11-28 16:13:47+00:00,@kylekuzma @ivicazubac FACTS!!! So underrated. ZUUUUUUUUU 🗣️🗣️🗣️🗣️🗣️,1597262487745069058,https://twitter.com/KingJames,159,222,7694,98,1597105592820080647,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
183,https://twitter.com/KingJames/status/1596987753677262850,2022-11-27 22:02:05+00:00,Man Seth Curry so NICE!!!!,1596987753677262850,https://twitter.com/KingJames,920,1352,32594,440,1596987753677262850,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
184,https://twitter.com/KingJames/status/1596608375046909952,2022-11-26 20:54:34+00:00,Good Ole Old Fashion A** Kicking!!!,1596608375046909952,https://twitter.com/KingJames,1388,1789,32297,774,1596608375046909952,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
185,https://twitter.com/KingJames/status/1596576019997417472,2022-11-26 18:46:00+00:00,@CamKnows_ It's insane that he has to Cam! 🤦🏾‍♂️. Lol,1596576019997417472,https://twitter.com/KingJames,37,22,1312,4,1596575764706897920,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
186,https://twitter.com/KingJames/status/1596575878372368384,2022-11-26 18:45:27+00:00,The ABSOLUTE BEST WR in the country!! #18 Jr,1596575878372368384,https://twitter.com/KingJames,615,1128,14677,185,1596575878372368384,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
187,https://twitter.com/KingJames/status/1596550456246820864,2022-11-26 17:04:25+00:00,Let’s Goooooooooooooo BUCKS 🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️,1596550456246820864,https://twitter.com/KingJames,972,1715,26822,608,1596550456246820864,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
188,https://twitter.com/KingJames/status/1596547960258584576,2022-11-26 16:54:30+00:00,Can't believe I'm not available to be at this game today!! This is insane 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️😩😩😩,1596547960258584576,https://twitter.com/KingJames,1587,1298,51818,661,1596547960258584576,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
189,https://twitter.com/KingJames/status/1595973917742870528,2022-11-25 02:53:28+00:00,John Madden we’re ALL thankful for you!!! 🐐,1595973917742870528,https://twitter.com/KingJames,608,1491,28902,95,1595973917742870528,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
190,https://twitter.com/KingJames/status/1595967629793300481,2022-11-25 02:28:29+00:00,@JJettas2 is RIDICULOUS out there man!!!,1595967629793300481,https://twitter.com/KingJames,126,848,8074,76,1595967629793300481,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
191,https://twitter.com/KingJames/status/1595211983720062976,2022-11-23 00:25:49+00:00,Let's Go!!!!!! Had to ❌ake sure ❌y boys had that 🔥🔥🔥🔥🔥 for the weekend!! O-H!! #GoBucks,1595211983720062976,https://twitter.com/KingJames,586,1137,12265,170,1595211983720062976,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
192,https://twitter.com/KingJames/status/1594781097891573760,2022-11-21 19:53:37+00:00,All about that whole body hydration!! @LIFEWTR 💧💪🏾👑 #LifeWTRpartner https://t.co/zXRw9ABIzx,1594781097891573760,https://twitter.com/KingJames,364,331,4326,33,1594781097891573760,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
193,https://twitter.com/KingJames/status/1594361653621010432,2022-11-20 16:06:54+00:00,@RomeTrav @SencireH Yessir!!! Let's Go nephew!!! @SencireH,1594361653621010432,https://twitter.com/KingJames,57,203,2498,47,1594345298830172160,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
194,https://twitter.com/KingJames/status/1593787371975081984,2022-11-19 02:04:55+00:00,@leap36 @NFLonPrime @Titans @packers @PrimeVideo My fault my guy! They made me do it!! 🤣🤣🤣🤣🤣,1593787371975081984,https://twitter.com/KingJames,10,6,150,0,1593453834730291201,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
195,https://twitter.com/KingJames/status/1593787043707990017,2022-11-19 02:03:37+00:00,@AstronautKI YO!!! So damn 🔥🔥🔥🔥🔥🔥🔥. Just listened to it 5x back to back to back to back to back,1593787043707990017,https://twitter.com/KingJames,278,118,2815,258,1593740625828270080,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
196,https://twitter.com/KingJames/status/1593132303051812864,2022-11-17 06:41:54+00:00,CONGRATULATIONS QUEEN KAREN BASS!!!! 👏🏾👏🏾👏🏾🙌🏾🙌🏾🙌🏾🙌🏾🤎🤎🤎,1593132303051812864,https://twitter.com/KingJames,320,280,5036,13,1593132303051812864,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
197,https://twitter.com/KingJames/status/1593132102710865920,2022-11-17 06:41:06+00:00,WOW!!! Paul Allen is a National Treasure!! 🔥🔥🔥🔥🔥🔥🔥🗣️🗣️🗣️🗣️,1593132102710865920,https://twitter.com/KingJames,546,2093,29692,361,1593132102710865920,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
198,https://twitter.com/KingJames/status/1592575200239177732,2022-11-15 17:48:11+00:00,"It started in Crenshaw, now the marathon continues. 🏁 Stay tuned for #HUSSLEDoc 💙🙏🏾 @makespringhill #LegendsNeverDie👑  https://t.co/wBKZnikDQ8",1592575200239177732,https://twitter.com/KingJames,285,2501,10556,392,1592575200239177732,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
199,https://twitter.com/KingJames/status/1592207721688100864,2022-11-14 17:27:57+00:00,Prayers to @UVAFootball program and the families who lost their Young King's!! Sad Sad Sad 😢,1592207721688100864,https://twitter.com/KingJames,395,2369,27689,78,1592207721688100864,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
200,https://twitter.com/KDTrey5/status/1621535881982091264,2023-02-03 15:47:35+00:00,🤲🏿 @Boi1da,1621535881982091264,https://twitter.com/KDTrey5,260,30,852,12,1621535881982091264,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
201,https://twitter.com/KDTrey5/status/1620833683585523712,2023-02-01 17:17:18+00:00,"Aye, don’t call my phone lookin for tickets this summer, they gone. Let’s get it @nyliberty",1620833683585523712,https://twitter.com/KDTrey5,240,1061,12274,82,1620833683585523712,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
202,https://twitter.com/KDTrey5/status/1620789335447719936,2023-02-01 14:21:05+00:00,@Ergilll I’m overrated,1620789335447719936,https://twitter.com/KDTrey5,23,8,157,0,1620788939262140417,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
203,https://twitter.com/KDTrey5/status/1619751726147567616,2023-01-29 17:37:59+00:00,@Bearr910 So what am I???,1619751726147567616,https://twitter.com/KDTrey5,68,18,540,6,1619746153578512384,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
204,https://twitter.com/KDTrey5/status/1619730670959591424,2023-01-29 16:14:19+00:00,"@SHAQ Impressive resume Shaquille, im proud of you!!!!",1619730670959591424,https://twitter.com/KDTrey5,523,1505,39753,467,1619587568382935040,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
205,https://twitter.com/KDTrey5/status/1619724985437921286,2023-01-29 15:51:44+00:00,Let’s get it @YooJustoo . Welcome back,1619724985437921286,https://twitter.com/KDTrey5,79,159,2073,7,1619724985437921286,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
206,https://twitter.com/KDTrey5/status/1619445112899276801,2023-01-28 21:19:37+00:00,"@SHAQ @boardroom @JColeNC Damn, I got cooked for asking a simple question.",1619445112899276801,https://twitter.com/KDTrey5,358,1830,26006,557,1619395025057505283,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
207,https://twitter.com/KDTrey5/status/1619365667890925574,2023-01-28 16:03:56+00:00,Shaquille doesn’t know ball?,1619365667890925574,https://twitter.com/KDTrey5,1152,5579,89152,632,1619365667890925574,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
208,https://twitter.com/KDTrey5/status/1618974178014818305,2023-01-27 14:08:17+00:00,@Powell2daPeople Lol,1618974178014818305,https://twitter.com/KDTrey5,82,251,11212,44,1618968493696876544,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
209,https://twitter.com/KDTrey5/status/1618966990114426880,2023-01-27 13:39:44+00:00,"Thanks to all the @nba fans who voted me in as a starter, thanks to my peers around the league as well….13 of them thangs, shit doesn’t get old.",1618966990114426880,https://twitter.com/KDTrey5,1111,3337,98028,299,1618966990114426880,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
210,https://twitter.com/KDTrey5/status/1618433697962950657,2023-01-26 02:20:37+00:00,Trash celebration @JoelEmbiid,1618433697962950657,https://twitter.com/KDTrey5,2247,3517,65896,1166,1618433697962950657,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
211,https://twitter.com/KDTrey5/status/1618422535472951297,2023-01-26 01:36:15+00:00,"Damn, I miss talking shit to Joel and montrez.",1618422535472951297,https://twitter.com/KDTrey5,1031,4000,85711,802,1618422535472951297,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
212,https://twitter.com/KDTrey5/status/1618417338231189506,2023-01-26 01:15:36+00:00,"At this rate, the game will finish by midnight, sources say #NetsWorld",1618417338231189506,https://twitter.com/KDTrey5,351,1014,14227,187,1618417338231189506,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
213,https://twitter.com/KDTrey5/status/1618416744930082816,2023-01-26 01:13:15+00:00,Haaaa Joel funny…great block clax.,1618416744930082816,https://twitter.com/KDTrey5,454,1823,23069,270,1618416744930082816,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
214,https://twitter.com/KDTrey5/status/1618049263770161152,2023-01-25 00:53:01+00:00,Heard it here first,1618049263770161152,https://twitter.com/KDTrey5,184,924,10469,42,1618049263770161152,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
215,https://twitter.com/KDTrey5/status/1617246046244978690,2023-01-22 19:41:19+00:00,Lindberg Wendell Peoples,1617246046244978690,https://twitter.com/KDTrey5,417,190,4722,63,1617246046244978690,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
216,https://twitter.com/KDTrey5/status/1616862060675235840,2023-01-21 18:15:29+00:00,Still can’t believe he got this block. Three three been locked.,1616862060675235840,https://twitter.com/KDTrey5,344,2241,46620,94,1616862060675235840,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
