unnamed:0,url,date,content,user,replycount,retweetcount,likecount,quotecount,id,lang,source,coordinates,dashes
194,https://twitter.com/SteveNash/status/1267263591532490752,2020-06-01 01:15:59+00:00,@Bleacherdave @DeaFou Totally agree but lets start somewhere attainable and push for more. We’re going backwards,https://twitter.com/SteveNash,1,0.0,8.0,0.0,1.2672487682120622e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
195,https://twitter.com/SteveNash/status/1267262486635405312,2020-06-01 01:11:36+00:00,"@Nachos711 @thejermjerm We vote for these positions, no?  Chief of police, DA etc. Seeds of change.",https://twitter.com/SteveNash,2,1.0,5.0,0.0,1.2672487682120622e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
196,https://twitter.com/SteveNash/status/1267256524537131008,2020-06-01 01:02:51+00:00,@thejermjerm Agreed. System is rigged. I think there’s enough love on the good side however to consolidate and vote for change.  Or at least the beginnings of change. This may take generations but it’s been blocked for centuries.,https://twitter.com/SteveNash,7,8.0,103.0,0.0,1.2672487682120622e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
197,https://twitter.com/SteveNash/status/1267251911893213185,2020-06-01 00:29:34+00:00,"@thejermjerm I think we can listen, learn, understand, organize and vote for change.",https://twitter.com/SteveNash,18,18.0,375.0,1.0,1.2672487682120622e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
198,https://twitter.com/SteveNash/status/1267248768212062208,2020-06-01 00:17:05+00:00,This is a white problem. How are WE Caucasian people going to create equality? Listen. Read. Walk in others shoes. Organize. Sacrifice. Change. Support. VOTE! These are the MINIMUM of REPARATIONS.,https://twitter.com/SteveNash,53,224.0,2148.0,13.0,1.2672487682120622e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
199,https://twitter.com/SteveNash/status/1266861387726221312,2020-05-30 22:37:46+00:00,LEADERSHIP 👊🏽,https://twitter.com/SteveNash,1141,21107.0,107102.0,1197.0,1.2672487682120622e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
200,https://twitter.com/SteveNash/status/1263446196720267265,2020-05-21 12:27:01+00:00,Vamos Dimonió! Retweet for @RCD_Mallorca,https://twitter.com/SteveNash,6,2031.0,14287.0,78.0,1.2668613877262213e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
201,https://twitter.com/SteveNash/status/1263343244613578752,2020-05-21 05:37:55+00:00,"@Jim_ICE So sorry, Jim.  Thinking of you and your family.",https://twitter.com/SteveNash,1,0.0,213.0,8.0,1.2634461967202673e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
202,https://twitter.com/SteveNash/status/1263200163272642562,2020-05-20 20:09:22+00:00,My dreams are still coming true 😎,https://twitter.com/SteveNash,10,8.0,388.0,0.0,1.2632663312034488e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
203,https://twitter.com/SteveNash/status/1261518964934365186,2020-05-16 04:48:53+00:00,High fashion 😂 @Raja_Bell_19,https://twitter.com/SteveNash,30,145.0,2486.0,8.0,1.2632001632726426e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
204,https://twitter.com/SteveNash/status/1261518503112138752,2020-05-16 04:47:03+00:00,@Travonne @MKEbred 👊🏽👌🏽,https://twitter.com/SteveNash,0,0.0,6.0,1.0,1.2614510814201364e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
205,https://twitter.com/SteveNash/status/1261518186517688320,2020-05-16 04:45:48+00:00,@LeoRautins @709jonesy Leo Rautins or Leo Messi??!! 🍷🍷,https://twitter.com/SteveNash,0,0.0,20.0,0.0,1.261401068858114e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
206,https://twitter.com/SteveNash/status/1260296548681789440,2020-05-12 19:51:27+00:00,😎😎😎😎😎,https://twitter.com/SteveNash,49,518.0,7961.0,18.0,1.2602965486817894e+18,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
207,https://twitter.com/SteveNash/status/1258884253019893760,2020-05-08 22:19:29+00:00,"@LeoRautins So sorry to hear this, Leo.  No doubt a very special person. Hang in there",https://twitter.com/SteveNash,0,1.0,150.0,0.0,1.258868553836626e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
208,https://twitter.com/SteveNash/status/1257766444491665408,2020-05-05 20:17:43+00:00,"Amazed by the good work going on around us, today and everyday.  At the @SteveNashFdn we’re working to lift up communities of kids really needing it now - join us if you can:",https://twitter.com/SteveNash,1,3.0,59.0,0.0,1.2577664444916654e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
209,https://twitter.com/SteveNash/status/1256629794919182337,2020-05-02 17:01:41+00:00,😎😎😎,https://twitter.com/SteveNash,4,8.0,181.0,2.0,1.2566299492989583e+18,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
210,https://twitter.com/SteveNash/status/1256207295190450176,2020-05-01 13:02:13+00:00,@LeoRautins @pillyboy44 👀👀👀,https://twitter.com/SteveNash,1,0.0,9.0,0.0,1.2563276663171564e+18,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
211,https://twitter.com/SteveNash/status/1254574849655111685,2020-04-27 00:55:27+00:00,Happy Birthday Legend!,https://twitter.com/SteveNash,1,0.0,64.0,1.0,1.2562072951904502e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
212,https://twitter.com/SteveNash/status/1253805959257788417,2020-04-24 22:00:09+00:00,👍🏽👍🏽,https://twitter.com/SteveNash,3,23.0,518.0,1.0,1.2545748496551117e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
213,https://twitter.com/SteveNash/status/1253143565254844416,2020-04-23 02:08:02+00:00,@pandahank41 @YouTube Thank you. Don’t even recognize that kid!,https://twitter.com/SteveNash,2,6.0,141.0,1.0,1.2538059592577884e+18,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
214,https://twitter.com/SteveNash/status/1253078830324912128,2020-04-22 21:50:48+00:00,Great year . . . . Can’t wait to be back. https://t.co/vFUewLNAEl,https://twitter.com/SteveNash,1,3.0,49.0,1.0,1.253022691612713e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
215,https://twitter.com/SteveNash/status/1252329710110965761,2020-04-20 20:14:04+00:00,👏🏽👊🏽💪🏽@RjBarrett6,https://twitter.com/SteveNash,12,100.0,1472.0,1.0,1.253078830324912e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
216,https://twitter.com/SteveNash/status/1252100297884708864,2020-04-20 05:02:28+00:00,10 hours just ain’t gonna cut it.,https://twitter.com/SteveNash,34,474.0,6621.0,23.0,1.2523297101109658e+18,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
217,https://twitter.com/SteveNash/status/1250891670087888901,2020-04-16 20:59:49+00:00,"Not sure how “special” my appearance will be . . . .  Stay home and stay safe, BC!",https://twitter.com/SteveNash,6,9.0,62.0,1.0,1.250891670087889e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
218,https://twitter.com/SteveNash/status/1250250015072649218,2020-04-15 02:30:06+00:00,@Toni_Deion 👋🏽👋🏽👋🏽,https://twitter.com/SteveNash,0,0.0,1.0,0.0,1.2500647084613018e+18,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
219,https://twitter.com/SteveNash/status/1250209667160006661,2020-04-14 23:49:47+00:00,Very grateful to @davidcarr333 and the @uninterrupted for taking the time to do this with me and  @SteveNashFdn - #stayhome and stay safe everyone!,https://twitter.com/SteveNash,4,16.0,81.0,3.0,1.250209667160007e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
220,https://twitter.com/SteveNash/status/1247549716696449030,2020-04-07 15:40:05+00:00,@ChrisAnstey13 @dallasmavs Cheers mate!  Hope you and your family are doing well 🍻,https://twitter.com/SteveNash,3,1.0,18.0,0.0,1.2470591752946524e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
221,https://twitter.com/SteveNash/status/1245774379767566336,2020-04-02 18:05:32+00:00,@RexChapman @MichaelRapaport He’s moving! Open your eyes @michaelrapaport,https://twitter.com/SteveNash,10,2.0,166.0,1.0,1.2457408828228608e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
222,https://twitter.com/SteveNash/status/1245081349460910081,2020-04-01 02:35:59+00:00,"@adampharrington You’re the best, bro. Great stories and mentorship in this thread.",https://twitter.com/SteveNash,1,1.0,22.0,0.0,1.24513475746739e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
223,https://twitter.com/SteveNash/status/1242812744249643008,2020-03-25 13:57:03+00:00,@BillSimmons ‘I don’t know Aingey? The rooks awfully slow.’ - Cotton.  Who wasn’t completely wrong.,https://twitter.com/SteveNash,0,0.0,89.0,0.0,1.2450646475368284e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
224,https://twitter.com/SteveNash/status/1242610475700858881,2020-03-25 00:33:18+00:00,Ok I’m in again!,https://twitter.com/SteveNash,2,0.0,10.0,0.0,1.242610475700859e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
225,https://twitter.com/SteveNash/status/1241890772795838464,2020-03-23 00:53:28+00:00,I’m in!,https://twitter.com/SteveNash,8,71.0,1124.0,3.0,1.242610475700859e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
226,https://twitter.com/SteveNash/status/1241207121045114880,2020-03-21 03:36:52+00:00,"The 🐐has spoken. Accepted @S10Bird!  Thanks for all the inspiration. Me and my wife gave it are all. Challenge out to @CJMcCollum. Social distance, stay safe and sane everybody. But we keep livin’!!! One ❤️! https://t.co/WcgzI9y8xu",https://twitter.com/SteveNash,11,9.0,100.0,0.0,1.2418907727958385e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
227,https://twitter.com/SteveNash/status/1241141510592024576,2020-03-20 23:16:10+00:00,👀,https://twitter.com/SteveNash,2,1.0,573.0,17.0,1.241207121045115e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
228,https://twitter.com/SteveNash/status/1240760579993661441,2020-03-19 22:02:29+00:00,😎💙COYS,https://twitter.com/SteveNash,29,131.0,2186.0,0.0,1.2411415105920246e+18,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
229,https://twitter.com/SteveNash/status/1237527737625001984,2020-03-10 23:56:19+00:00,Love @DevinBook !!!!,https://twitter.com/SteveNash,59,853.0,7802.0,52.0,1.2407605799936614e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
230,https://twitter.com/SteveNash/status/1237429984580395013,2020-03-10 17:27:53+00:00,Thanks to @TheF2 and @MLS for letting me test out the new Touch Challenge for the 2020 MLS All-Star Skills Challenge! Can’t wait to see it in action at #MLSskills in July! https://t.co/eBJISdQH32,https://twitter.com/SteveNash,32,120.0,1030.0,44.0,1.237429984580395e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
231,https://twitter.com/SteveNash/status/1236523273204027392,2020-03-08 05:24:56+00:00,Great night! Thanks boys.,https://twitter.com/SteveNash,7,5.0,172.0,0.0,1.2365232732040274e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
232,https://twitter.com/SteveNash/status/1236475818575933440,2020-03-08 02:16:22+00:00,Hahah Vamos!!! Grande 3 puntos!! Good fight fellas!,https://twitter.com/SteveNash,6,35.0,488.0,0.0,1.2364758185759334e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
233,https://twitter.com/SteveNash/status/1236473862679748610,2020-03-08 02:08:36+00:00,Love me some @HomeCourtai !! Congrats!!,https://twitter.com/SteveNash,1,0.0,19.0,0.0,1.2364738626797486e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
234,https://twitter.com/SteveNash/status/1234279775163666433,2020-03-02 00:50:04+00:00,💪🏽💪🏽💪🏽,https://twitter.com/SteveNash,3,38.0,408.0,6.0,1.2342797751636664e+18,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
235,https://twitter.com/SteveNash/status/1232789114145013760,2020-03-01 12:56:21+00:00,"Umm, I know someone (👇🏽👇🏽👇🏽) who rolled his ankle sneezing.",https://twitter.com/SteveNash,64,210.0,2973.0,28.0,1.2341001604282982e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
236,https://twitter.com/SteveNash/status/1232731908879994880,2020-02-26 18:19:24+00:00,Watching my boys on the @brfootball postgame show. #NoKateDontHate @MauriceEdu @TimHowardGK @stuholden https://t.co/NcVgLhWtI9,https://twitter.com/SteveNash,2,2.0,61.0,1.0,1.2327891141450138e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
237,https://twitter.com/SteveNash/status/1230987736879747072,2020-02-21 22:48:41+00:00,Incredible support from this local company - love being a part of this!,https://twitter.com/SteveNash,7,25.0,376.0,2.0,1.232731908879995e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
238,https://twitter.com/SteveNash/status/1229859447951880192,2020-02-18 20:05:16+00:00,My guy. Big game!,https://twitter.com/SteveNash,2,5.0,67.0,1.0,1.230987736879747e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
239,https://twitter.com/SteveNash/status/1229554809419616257,2020-02-17 23:54:45+00:00,Visca el Mallorca!! @RCD_Mallorca,https://twitter.com/SteveNash,10,26.0,349.0,0.0,1.2298594479518802e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
240,https://twitter.com/SteveNash/status/1229278734668058625,2020-02-17 05:37:43+00:00,Thank you @NBA. Incredible All Star Weekend!,https://twitter.com/SteveNash,16,364.0,548.0,2.0,1.2295548094196165e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
241,https://twitter.com/SteveNash/status/1226211371018145792,2020-02-08 18:29:07+00:00,@vanexel31 Thanks me dawg,https://twitter.com/SteveNash,5,1.0,70.0,7.0,1.2292787346680586e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
242,https://twitter.com/SteveNash/status/1225922320193048576,2020-02-07 23:20:32+00:00,"@kurt13warner KW!!! Thanks, same to your fam!",https://twitter.com/SteveNash,1,1.0,26.0,0.0,1.2259936683493663e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
243,https://twitter.com/SteveNash/status/1225920511957323776,2020-02-07 23:13:21+00:00,🤷🏽,https://twitter.com/SteveNash,48,335.0,3759.0,25.0,1.2259205119573238e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
244,https://twitter.com/SteveNash/status/1225907804830978048,2020-02-07 22:22:51+00:00,Thanks my guy!,https://twitter.com/SteveNash,8,33.0,728.0,1.0,1.225907804830978e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
245,https://twitter.com/SteveNash/status/1225905429357576193,2020-02-07 22:13:25+00:00,💙💙,https://twitter.com/SteveNash,2,28.0,389.0,1.0,1.2259054293575762e+18,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
246,https://twitter.com/SteveNash/status/1225905346515832832,2020-02-07 22:13:05+00:00,Cheers!,https://twitter.com/SteveNash,8,12.0,321.0,0.0,1.2259053465158328e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
247,https://twitter.com/SteveNash/status/1225905288680632320,2020-02-07 22:12:51+00:00,Thanks bruh,https://twitter.com/SteveNash,53,307.0,4040.0,25.0,1.2259052886806323e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
248,https://twitter.com/SteveNash/status/1224810768949862400,2020-02-07 22:12:38+00:00,Gracias!,https://twitter.com/SteveNash,3,8.0,171.0,0.0,1.2259052316548997e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
249,https://twitter.com/SteveNash/status/1222557914814009344,2020-01-29 16:31:35+00:00,🔥🔥🔥😎,https://twitter.com/SteveNash,4,12.0,222.0,1.0,1.2248107689498624e+18,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
250,https://twitter.com/SteveNash/status/1221948325361881088,2020-01-28 00:09:18+00:00,@RexChapman @tatumchapman_ 21!!!!!! Wtf!?,https://twitter.com/SteveNash,2,14.0,180.0,0.0,1.222557914814009e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
251,https://twitter.com/SteveNash/status/1221948250397130752,2020-01-28 00:09:00+00:00,@RexChapman @tatumchapman_ Happy birthday tater tot!,https://twitter.com/SteveNash,2,1.0,62.0,0.0,1.2218724187314954e+18,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
252,https://twitter.com/SteveNash/status/1221561906558726146,2020-01-26 22:33:48+00:00,My heart is broken for Kobe and his family. I’ll never forget the battles but what I really admired was the father he was to his girls.  Rest In Peace old friend with your angel Gianna 💔,https://twitter.com/SteveNash,114,3.0,47.0,1.0,1.2218724187314954e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
253,https://twitter.com/SteveNash/status/1217854121904103424,2020-01-16 17:00:23+00:00,Looks like someone tried to tackle me at half court!  🟨card! 🤷🏽,https://twitter.com/SteveNash,10,28.0,106234.0,172.0,1.221561906558726e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
254,https://twitter.com/SteveNash/status/1217853442510770178,2020-01-16 16:57:41+00:00,Rematch @AntoGriezmann !!,https://twitter.com/SteveNash,37,699.0,9522.0,2.0,1.2178541219041034e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
255,https://twitter.com/SteveNash/status/1212511956893982720,2020-01-01 23:12:32+00:00,Thank you David Stern!  You changed everything and we’re eternally grateful.  Rest In Peace.  Lots of love to the Stern family.,https://twitter.com/SteveNash,10,133.0,1839.0,1.0,1.2178534425107702e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
256,https://twitter.com/SteveNash/status/1211001540950913024,2019-12-28 19:10:41+00:00,Kane,https://twitter.com/SteveNash,24,18.0,368.0,5.0,1.211001540950913e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
257,https://twitter.com/SteveNash/status/1207875109052043265,2019-12-20 04:07:21+00:00,@stuholden Been taking them pills again. #noassatol,https://twitter.com/SteveNash,1,0.0,22.0,0.0,1.2078213573895086e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
258,https://twitter.com/SteveNash/status/1206263130797404165,2019-12-15 17:21:56+00:00,👍🏽👍🏽👍🏽,https://twitter.com/SteveNash,4,6.0,62.0,1.0,1.2062631307974042e+18,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
259,https://twitter.com/SteveNash/status/1206262680593371136,2019-12-15 17:20:08+00:00,Miss this fella!,https://twitter.com/SteveNash,5,163.0,1877.0,6.0,1.2062626805933711e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
260,https://twitter.com/SteveNash/status/1205285756828127233,2019-12-13 00:38:12+00:00,😎😎😎,https://twitter.com/SteveNash,11,39.0,379.0,1.0,1.2052857568281272e+18,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
261,https://twitter.com/SteveNash/status/1201576313674448896,2019-12-07 15:06:10+00:00,Kane.,https://twitter.com/SteveNash,29,20.0,451.0,7.0,1.2033298623390474e+18,no,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
262,https://twitter.com/SteveNash/status/1200858051089035264,2019-11-30 19:24:04+00:00,"Thankful for supporters around the country + world who make our work that much more meaningful. If you can give, know you’re investing in a cause that’s making a difference - learn more at https://t.co/0yHozqDzu4 + join us with your assist at https://t.co/eaZPYkjWsO  #giveandgo",https://twitter.com/SteveNash,0,3.0,29.0,1.0,1.201576313674449e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
263,https://twitter.com/SteveNash/status/1200627657274093569,2019-11-30 04:08:34+00:00,This,https://twitter.com/SteveNash,0,0.0,35.0,2.0,1.2008580510890353e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
264,https://twitter.com/SteveNash/status/1198401645802999809,2019-11-24 00:43:12+00:00,LFG!!!!💪🏽👊🏽,https://twitter.com/SteveNash,20,9.0,484.0,3.0,1.2006276572740936e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
265,https://twitter.com/SteveNash/status/1198233984179638274,2019-11-23 13:36:58+00:00,Kane,https://twitter.com/SteveNash,15,8.0,108.0,1.0,1.1984016458029998e+18,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
266,https://twitter.com/SteveNash/status/1198215070087446529,2019-11-23 12:21:49+00:00,COYS💙,https://twitter.com/SteveNash,14,44.0,367.0,5.0,1.1982339841796383e+18,no,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
267,https://twitter.com/SteveNash/status/1197646572353245185,2019-11-21 22:42:48+00:00,I’m not crying....,https://twitter.com/SteveNash,50,325.0,5291.0,1.0,1.1982150700874465e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
268,https://twitter.com/SteveNash/status/1197581534078783489,2019-11-21 18:24:22+00:00,LOVE this company!!,https://twitter.com/SteveNash,1,3.0,29.0,0.0,1.1976465723532452e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
269,https://twitter.com/SteveNash/status/1197008552562327552,2019-11-20 04:27:32+00:00,"He’s magic, you know. 💙💔 https://t.co/XmoWnN1sGe",https://twitter.com/SteveNash,90,513.0,9115.0,57.0,1.1970085525623276e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
270,https://twitter.com/SteveNash/status/1196981596542234625,2019-11-20 02:40:26+00:00,💔💙💙💙💙💙,https://twitter.com/SteveNash,16,83.0,2523.0,2.0,1.1969815965422346e+18,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
271,https://twitter.com/SteveNash/status/1196933034710167552,2019-11-19 23:27:28+00:00,#NewProfilePic https://t.co/rJfGOxgtE5,https://twitter.com/SteveNash,54,190.0,2774.0,17.0,1.1969330347101676e+18,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
272,https://twitter.com/SteveNash/status/1196902348339105792,2019-11-19 21:25:31+00:00,@BallsBurgess Yep. And say it again...TWO entire windows...zero.,https://twitter.com/SteveNash,1,0.0,10.0,0.0,1.1968969499805983e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
273,https://twitter.com/SteveNash/status/1196898455026728961,2019-11-19 21:10:03+00:00,@BallsBurgess Never replaced peak walker/rose as well.,https://twitter.com/SteveNash,1,0.0,7.0,0.0,1.1968969499805983e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
274,https://twitter.com/SteveNash/status/1196580363109167104,2019-11-19 20:10:12+00:00,Devastated,https://twitter.com/SteveNash,149,529.0,5840.0,76.0,1.196883390936445e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
275,https://twitter.com/SteveNash/status/1193559637141803009,2019-11-10 16:02:47+00:00,Think I’ll enter.,https://twitter.com/SteveNash,5,8.0,204.0,0.0,1.196580363109167e+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
276,https://twitter.com/SteveNash/status/1192666596596019200,2019-11-08 04:54:09+00:00,😎😎😎,https://twitter.com/SteveNash,12,152.0,1271.0,22.0,1.193559637141803e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
277,https://twitter.com/SteveNash/status/1191050589850849282,2019-11-03 17:52:43+00:00,Hhahhahaahhahhahha @dele_official,https://twitter.com/SteveNash,3,5.0,180.0,1.0,1.1926665965960192e+18,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
278,https://twitter.com/SteveNash/status/1188494568385175552,2019-10-27 16:36:00+00:00,Kane,https://twitter.com/SteveNash,20,12.0,168.0,2.0,1.1910505898508493e+18,pl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
279,https://twitter.com/SteveNash/status/1187373789232992256,2019-10-24 14:22:26+00:00,😎😎,https://twitter.com/SteveNash,6,11.0,325.0,12.0,1.1884945683851756e+18,no,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
280,https://twitter.com/SteveNash/status/1186741898309853184,2019-10-22 20:31:31+00:00,Kane,https://twitter.com/SteveNash,23,16.0,230.0,0.0,1.1873737892329925e+18,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
281,https://twitter.com/JHarden13/status/1505007797003558914,2022-03-19 02:26:35+00:00,still steppin heavily too https://t.co/hrhsWy1bMS,https://twitter.com/JHarden13,238,618.0,12654.0,67.0,1.1867418983098532e+18,no,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",None,
