date,user,content,likecount,id,replycount,retweetcount,quotecount,conversationid,lang,source,coordinates
2023-01-29 03:10:52+00:00,https://twitter.com/elonmusk,@BillyM2k 🤣🤣,7442,1619533506228649985,388,366,23,1619528362833379329,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 02:58:20+00:00,https://twitter.com/elonmusk,@unusual_whales I’m sure everything will be fine,58810,1619530354842546176,2655,2697,233,1619500951030595588,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 02:30:13+00:00,https://twitter.com/elonmusk,@JarennC @WWE @LoganPaul @KingRicochet It’s only a matter of time 😂,4712,1619523280255463424,204,229,81,1619519804884369409,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 02:13:14+00:00,https://twitter.com/elonmusk,"@BBrownCFCVT @IamTheImmortal Next app update will make For You or Following choice persist.

Agreed that recommended tweets should be more chronologically ordered. They cannot be entirely so.",1834,1619519004540047360,137,124,20,1619095874310922240,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 01:27:31+00:00,https://twitter.com/elonmusk,@teslaownersSV “and he’s building a giant rocket to get back to his home planet!”,117192,1619507497982914561,6834,5817,568,1619174584829513733,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 01:18:32+00:00,https://twitter.com/elonmusk,@SRuhle This is the Tweet for which was condemned (and which I deleted within hours of posting) https://t.co/ldPwaKPEpH,3698,1619505238251278341,790,231,61,1619250204120870912,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 01:14:55+00:00,https://twitter.com/elonmusk,@SRuhle https://t.co/79KLYgGGLj,4313,1619504327663714304,414,160,35,1619250204120870912,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 01:04:17+00:00,https://twitter.com/elonmusk,@IamTheImmortal Working on it,18262,1619501654440812544,1104,520,79,1619095874310922240,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 01:02:35+00:00,https://twitter.com/elonmusk,@EvaFoxU @SRuhle That is rather rare,5370,1619501225736822786,245,199,23,1619250204120870912,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 00:36:40+00:00,https://twitter.com/elonmusk,https://t.co/FQWmkUM8yB,370539,1619494703736717317,14997,25514,2920,1619494703736717317,zxx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 23:12:30+00:00,https://twitter.com/elonmusk,"@mikeduncan @AmesCG How exactly is it breaking down? You’re literally using it right now.

And why are you objecting to hearing from people with views that differ from yours? That is at odds with what you espouse in your (excellent) podcast.",2600,1619473521549406208,254,233,35,1619448045682458624,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 23:04:40+00:00,https://twitter.com/elonmusk,@SRuhle I did,86432,1619471548406190082,4190,2172,235,1619250204120870912,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 23:03:43+00:00,https://twitter.com/elonmusk,@mikeduncan lol,4295,1619471312476594176,333,183,23,1619458121629577218,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 23:00:15+00:00,https://twitter.com/elonmusk,@mikeduncan 💣 🤣,1710,1619470436789788672,71,86,9,1619461959245758464,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 22:26:03+00:00,https://twitter.com/elonmusk,"@mikeduncan That’s incorrect. You’re only half the product, as you get half the ads.

We will offer a no ads subscription soon.",1760,1619461831998976002,135,101,22,1619461525433126912,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 22:03:11+00:00,https://twitter.com/elonmusk,@DavidSacks Exactly,15556,1619456077380321280,503,1236,41,1619449495368142848,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 22:02:38+00:00,https://twitter.com/elonmusk,@lhfang @DavidSacks This is the biggest journalism scam in a very long time,63614,1619455937504481281,2194,8908,289,1619401307433095168,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 19:51:40+00:00,https://twitter.com/elonmusk,@SawyerMerritt @Tesla @GoodFaithEnergy They did a great job!,17381,1619422979116642304,840,693,39,1619149624614477825,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 19:51:15+00:00,https://twitter.com/elonmusk,@GoodFaithEnergy Congrats on a beautiful Tesla Solar Roof installation!,12850,1619422874254872576,746,582,51,1619112918808920066,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 19:42:54+00:00,https://twitter.com/elonmusk,@TrungTPhan !!,5308,1619420772015169536,494,238,17,1619398407482937344,qam,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 19:42:18+00:00,https://twitter.com/elonmusk,"@teslaownersSV You’re welcome. 

Note: apparent engagement on Twitter will seem lower, as bots would like/follow/retweet much more than people,
but now you know it’s real.",9914,1619420622362382336,750,782,112,1619419638873595905,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 19:39:28+00:00,https://twitter.com/elonmusk,@mkapor Wow,3828,1619419909355900928,210,152,16,1619044537216962560,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 19:38:23+00:00,https://twitter.com/elonmusk,Another major improvement in timeline refresh speed just released – now 10X faster than a few months ago,146526,1619419638873595905,10334,10652,1283,1619419638873595905,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 19:28:23+00:00,https://twitter.com/elonmusk,@JennaEllisEsq @atensnut https://t.co/eLKkBWN5G0,5526,1619417122526068736,580,555,60,1619372491801255936,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 19:23:25+00:00,https://twitter.com/elonmusk,"@atensnut Nonetheless, I apologize",9083,1619415871902056449,1384,518,255,1619372491801255936,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 02:44:31+00:00,https://twitter.com/elonmusk,@tn_daki @ShitpostGate Yup,31673,1619164489710178307,824,668,49,1618675708515209216,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 02:38:09+00:00,https://twitter.com/elonmusk,@EvaFoxU 🤣🤣,10108,1619162885774770178,382,318,19,1619162578072248321,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 02:24:00+00:00,https://twitter.com/elonmusk,@uscounteraction 🤔,10090,1619159326014459904,807,461,29,1619035226352799745,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 02:09:37+00:00,https://twitter.com/elonmusk,@DrAnitaBEtin Had me there for a minute,135639,1619155704564318208,2708,3007,184,1618056920199200768,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 02:07:58+00:00,https://twitter.com/elonmusk,@MotherJones @mtaibbi Good for you. Taibbi has the emails &amp; docs.,4674,1619155291429564416,191,312,11,1619063761322774530,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 01:29:13+00:00,https://twitter.com/elonmusk,"I work all day, then go home &amp; play work simulator",371722,1619145539802796033,25454,21661,2758,1619145539802796033,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 01:02:00+00:00,https://twitter.com/elonmusk,@Rainmaker1973 And hunt your enemies,8384,1619138688356876288,711,421,36,1618976136314355717,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 00:59:41+00:00,https://twitter.com/elonmusk,@BillyM2k @APStylebook 💯🤣,4675,1619138108188147713,210,207,6,1619005157508845568,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 00:51:05+00:00,https://twitter.com/elonmusk,@jgebbia They should keep them operating!,36818,1619135944623554561,1232,1648,89,1619054896208302081,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-27 23:29:36+00:00,https://twitter.com/elonmusk,@farzyness No way,13729,1619115435168759808,939,419,43,1618986782334545921,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-27 23:14:05+00:00,https://twitter.com/elonmusk,@mtaibbi Please correct your bs @PolitiFact &amp; @snopes,29173,1619111533216403456,1092,4458,204,1619029772977455105,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-27 22:52:55+00:00,https://twitter.com/elonmusk,@WallStreetSilv A quarter of all taxes just to pay the interest on the debt,65916,1619106207016554498,6142,7788,578,1619090919432798210,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 23:29:43+00:00,https://twitter.com/ochocinco,"Just met a few of the high rollers &amp; i wanted to ask some questions but didn’t want to be personally intrusive but to be able to play 200k a hand in Baccarat seems so awesome, I can only imagine the adrenaline rush with the stakes being that high…",213,1620565016599760896,23,8,3,1620565016599760896,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-71.149807, latitude=42.396145)"
2023-01-31 21:07:45+00:00,https://twitter.com/ochocinco,🎰 https://t.co/7is2gDFYb2,374,1620529289946103809,24,8,6,1620529289946103809,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-71.149807, latitude=42.396145)"
2023-01-31 21:03:04+00:00,https://twitter.com/ochocinco,Somebody send sis that clip from Hard Knocks in 2009,85,1620528110621040640,4,9,0,1620528110621040640,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-71.149807, latitude=42.396145)"
2023-01-31 20:38:50+00:00,https://twitter.com/ochocinco,https://t.co/sds3LSH2Q0,271,1620522011960438785,24,17,2,1620522011960438785,zxx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-71.149807, latitude=42.396145)"
2023-01-31 20:36:15+00:00,https://twitter.com/ochocinco,Gonna learn how to play $20 Black Jack games,104,1620521363651039232,27,2,2,1620521363651039232,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-71.149807, latitude=42.396145)"
2023-01-31 20:21:58+00:00,https://twitter.com/ochocinco,I found donuts 🍩 https://t.co/HO5zej1FfH,484,1620517767601618947,50,8,0,1620517767601618947,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-71.149807, latitude=42.396145)"
2023-01-31 19:57:02+00:00,https://twitter.com/ochocinco,🥶 https://t.co/fl2hYKnn31,87,1620511493522591744,9,4,2,1620511493522591744,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 19:18:23+00:00,https://twitter.com/ochocinco,There’s no snow in Boston 🤬 https://t.co/xCpFqx4Tkh,400,1620501768902963202,52,6,6,1620501768902963202,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-71.191421, latitude=42.227797)"
2023-01-31 18:35:38+00:00,https://twitter.com/ochocinco,💬 https://t.co/wAOzNBi3Ii,162,1620491007455555586,12,3,2,1620491007455555586,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 18:24:01+00:00,https://twitter.com/ochocinco,👀,39,1620488083723661312,6,4,1,1620488083723661312,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 18:22:21+00:00,https://twitter.com/ochocinco,I wonder if i can smoke cigars at the sports book at Encore Boston Harbor 💭,148,1620487667027939329,39,5,3,1620487667027939329,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 18:20:09+00:00,https://twitter.com/ochocinco,My people just don’t get it https://t.co/fzZrXzpYvu,407,1620487113027522561,16,30,5,1620487113027522561,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 17:10:23+00:00,https://twitter.com/ochocinco,🥘 https://t.co/Godv4CKpJM,214,1620469554626592770,31,2,5,1620469554626592770,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 17:09:07+00:00,https://twitter.com/ochocinco,Celine,18,1620469238011150338,1,2,1,1620469238011150338,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 16:47:33+00:00,https://twitter.com/ochocinco,🚶🏾 https://t.co/hAqTSDC2Lq,978,1620463807486394368,60,24,34,1620463807486394368,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 16:05:57+00:00,https://twitter.com/ochocinco,⏳ https://t.co/fwH2jXbmQx,112,1620453338264502283,19,0,3,1620453338264502283,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 14:57:33+00:00,https://twitter.com/ochocinco,Inter Milan-Atalanta at 3pm ⚽️,68,1620436125646225408,16,5,0,1620436125646225408,tl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 14:11:09+00:00,https://twitter.com/ochocinco,💔 https://t.co/09nluzmayT,709,1620424451333697545,72,12,6,1620424451333697545,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 14:08:50+00:00,https://twitter.com/ochocinco,https://t.co/JRF5bMzfNM,525,1620423867499180041,11,72,0,1620423867499180041,zxx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 13:40:44+00:00,https://twitter.com/ochocinco,🛫: next stop Boston https://t.co/PKFqupoio1,1630,1620416796364017666,109,33,59,1620416796364017666,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 11:49:40+00:00,https://twitter.com/ochocinco,🧡 https://t.co/KkkhhomVPx,657,1620388845706698752,19,101,4,1620388845706698752,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.442683, latitude=25.992486)"
2023-01-31 11:32:32+00:00,https://twitter.com/ochocinco,"Wake up people, headed out for a light 6 mile jog listening to Frank Sinatras “Main Event” live album before my flight to Boston at 11am 🏃🏾‍♀️",456,1620384530640293889,28,10,8,1620384530640293889,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.321683, latitude=25.7090404)"
2023-01-31 03:50:14+00:00,https://twitter.com/ochocinco,Best cigar bar in Boston❓,189,1620268189371469824,62,5,4,1620268189371469824,sv,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.442683, latitude=25.992486)"
2023-01-31 02:41:26+00:00,https://twitter.com/ochocinco,"It’s a fucking Levi’s jacket &amp; brown Dickies Steve, stop being a dweeb",1753,1620250876538667008,47,101,7,1620250876538667008,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.442683, latitude=25.992486)"
2023-01-31 02:34:13+00:00,https://twitter.com/ochocinco,New vintage just arrived ⚽️ https://t.co/UWMz8nLyT6,1431,1620249059276759042,75,73,28,1620249059276759042,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 02:25:42+00:00,https://twitter.com/ochocinco,"That was a gift from @RickRoss, this is why rich friends are important",228,1620246915781918726,9,23,1,1620246915781918726,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.442683, latitude=25.992486)"
2023-01-31 02:15:49+00:00,https://twitter.com/ochocinco,Starbucks,37,1620244429033594880,6,1,0,1620244429033594880,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.442683, latitude=25.992486)"
2023-01-31 02:14:50+00:00,https://twitter.com/ochocinco,$20 a month i got you 🗒️,144,1620244183939436545,23,6,1,1620244183939436545,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.442683, latitude=25.992486)"
2023-01-31 01:41:10+00:00,https://twitter.com/ochocinco,Any of my followers in Boston want to meet me at the opening of the @WynnBET sports book at Encore Boston Harbor at 4pm so we can place a few bets together❓(I’ll provide the money),1213,1620235708370911232,222,67,42,1620235708370911232,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.442683, latitude=25.992486)"
2023-01-31 01:17:08+00:00,https://twitter.com/ochocinco,Urban Outfitters,355,1620229661770014722,12,21,5,1620229661770014722,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.442683, latitude=25.992486)"
2023-01-31 01:04:17+00:00,https://twitter.com/ochocinco,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,180,1620226429597384705,4,14,1,1620226429597384705,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-31 00:44:53+00:00,https://twitter.com/ochocinco,🎮 https://t.co/bmTOHQ5uQu,218,1620221544269225985,15,6,3,1620221544269225985,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.442683, latitude=25.992486)"
2023-01-30 22:15:26+00:00,https://twitter.com/ochocinco,https://t.co/g7P3J6WJil,596,1620183933932683269,6,59,3,1620183933932683269,zxx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.4081604, latitude=25.956799)"
2023-01-30 21:35:15+00:00,https://twitter.com/ochocinco,"Bruh i be dead serious, look at @SharelleRosado_ acceleration, this solidified everything for me. https://t.co/gIQcOGr96z",760,1620173823088922625,17,83,19,1620173823088922625,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.321683, latitude=25.7090404)"
2023-01-30 21:14:59+00:00,https://twitter.com/ochocinco,https://t.co/fMsMT9wMO6,99,1620168722009952256,1,17,2,1620168722009952256,zxx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-87.634643, latitude=24.396308)"
2023-01-30 21:09:22+00:00,https://twitter.com/ochocinco,🙏🏾,39,1620167309095735300,2,3,0,1620167309095735300,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 20:43:40+00:00,https://twitter.com/ochocinco,🎮: French Fry gaming already 🥰 https://t.co/OQcC1yKp5j,1996,1620160840363278336,16,48,6,1620160840363278336,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 20:19:55+00:00,https://twitter.com/ochocinco,🥘 https://t.co/CSWm7Vte90,58,1620154864771928065,4,4,1,1620154864771928065,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 19:42:35+00:00,https://twitter.com/ochocinco,Gonna grab lunch at Bar One &amp; watch Westham vs Derby County… ⚽️,52,1620145468608253953,5,1,2,1620145468608253953,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.147162, latitude=25.7613083)"
2023-01-30 19:31:14+00:00,https://twitter.com/ochocinco,💎,27,1620142611532242945,4,3,0,1620142611532242945,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 18:53:05+00:00,https://twitter.com/ochocinco,I hope it’s snowing when i get to Boston in the morning ❄️,121,1620133012393590786,36,2,1,1620133012393590786,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.2948309, latitude=25.960642)"
2023-01-30 17:08:01+00:00,https://twitter.com/ochocinco,🔒 https://t.co/uWFoaH9NTh,11098,1620106570855219201,116,528,146,1620106570855219201,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 16:02:56+00:00,https://twitter.com/ochocinco,Anybody want their ass beat in FIFA23❓,164,1620090193410924545,78,5,12,1620090193410924545,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.4081604, latitude=25.956799)"
2023-01-30 14:24:52+00:00,https://twitter.com/ochocinco,I mean what i say with no intention on trying to be funny,80,1620065515413852160,2,6,1,1620065515413852160,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.442683, latitude=25.992486)"
2023-01-30 11:33:48+00:00,https://twitter.com/ochocinco,I have a book on financial literacy/consciousness that can help 📕,165,1620022465337647104,10,8,0,1620022465337647104,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.442683, latitude=25.992486)"
2023-01-30 06:10:26+00:00,https://twitter.com/ochocinco,Finally back in Miami 🌙,137,1619941086679662593,19,7,2,1619941086679662593,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-80.321683, latitude=25.7090404)"
2023-01-30 04:46:59+00:00,https://twitter.com/ochocinco,🚬: @Eighty5Cigars https://t.co/4vFlTrhIVi,106,1619920084818067457,7,5,5,1619920084818067457,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 04:29:02+00:00,https://twitter.com/ochocinco,Sis we love you &amp; appreciate the kind words 🫶🏽,146,1619915569003896832,3,2,0,1619915569003896832,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-84.5129821, latitude=33.5933183)"
2023-01-30 04:13:23+00:00,https://twitter.com/ochocinco,“the greatest talker ever vs Shay Shay”,641,1619911629495500801,9,57,5,1619911629495500801,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-84.5129821, latitude=33.5933183)"
2023-01-30 04:08:31+00:00,https://twitter.com/ochocinco,"Headed back to Miami to get ready for another work week in LA the 1st week of February, 2 outfits w/ a multitude of undergarments should be sufficient for 7 days 🚶🏾‍♂️",106,1619910402376355843,8,3,0,1619910402376355843,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-84.5129821, latitude=33.5933183)"
2023-01-30 03:51:42+00:00,https://twitter.com/ochocinco,🛫 https://t.co/UPDduplQ0X,218,1619906171971973120,20,3,5,1619906171971973120,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-84.5129821, latitude=33.5933183)"
2023-01-30 03:02:36+00:00,https://twitter.com/ochocinco,💔,2638,1619893817678893056,72,235,14,1619893817678893056,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 01:35:56+00:00,https://twitter.com/ochocinco,"That’s why he’s the real 85, i can’t high point the ball worth a damn 😱",15137,1619872006073384961,173,749,107,1619872006073384961,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-84.576827, latitude=33.6475029)"
2023-01-29 23:42:28+00:00,https://twitter.com/ochocinco,#WhoDey https://t.co/aScuwyRPgJ,996,1619843451750871040,20,27,3,1619843451750871040,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-84.576827, latitude=33.6475029)"
2023-01-29 23:21:10+00:00,https://twitter.com/ochocinco,🧂,47,1619838088330747904,3,2,2,1619838088330747904,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 23:15:52+00:00,https://twitter.com/ochocinco,How do i find old tweets on the Eagles &amp; Bengals before the season started❓,504,1619836755594842113,52,12,6,1619836755594842113,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-84.576827, latitude=33.6475029)"
2023-01-29 23:00:41+00:00,https://twitter.com/ochocinco,🤣,758,1619832935288557568,8,174,7,1619832935288557568,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 22:35:22+00:00,https://twitter.com/ochocinco,"Twin Peaks atmosphere is nice, all these Bengal fans here 🐅 https://t.co/L4oz2JwYxn",643,1619826563331272706,22,13,10,1619826563331272706,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-84.576827, latitude=33.6475029)"
2023-01-29 21:33:42+00:00,https://twitter.com/ochocinco,What a nice goal from Simeone… ⚽️,61,1619811046734336001,6,3,0,1619811046734336001,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-84.576827, latitude=33.6475029)"
2023-01-29 21:09:08+00:00,https://twitter.com/ochocinco,One hell of a run by McCaffrey 😱,901,1619804864514764800,12,114,3,1619804864514764800,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-84.576827, latitude=33.6475029)"
2023-01-29 21:02:08+00:00,https://twitter.com/ochocinco,Miles Sanders rocking the green color way Deion Sanders 1996 Air Max 🔥,263,1619803102475063297,5,30,6,1619803102475063297,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-84.576827, latitude=33.6475029)"
2023-01-29 20:53:20+00:00,https://twitter.com/ochocinco,🐅: @Bengals x @Eighty5Cigars https://t.co/Squ6ulQcml,214,1619800888343937025,2,25,2,1619800888343937025,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coordinates(longitude=-84.576827, latitude=33.6475029)"
2023-01-29 19:40:14+00:00,https://twitter.com/ochocinco,🙏🏾,532,1619782491942047745,4,10,0,1619782491942047745,art,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
